district,crop,soil_type,N,P,K,ph,temperature,humidity,rainfall,label
Wayanad,Ginger,forest,77.0,69.0,90.0,6.286105254673343,26.59317951708473,71.0665075245079,206.4023726484451,Ginger
Wayanad,Ginger,forest,82.0,58.0,92.0,5.646971376913919,28.125126363195807,87.62680032274605,176.91701529339838,Ginger
Wayanad,Ginger,forest,72.0,51.0,111.0,6.051954166381678,27.27549809461751,80.77256467285761,164.1778317826998,Ginger
Wayanad,Ginger,forest,73.0,62.0,88.0,6.15623778945553,30.519370558286333,88.71170591150059,237.7901271513656,Ginger
Wayanad,Ginger,forest,72.0,67.0,93.0,5.649636393214267,30.0785595201289,72.21131527637307,171.8842773172335,Ginger
Wayanad,Ginger,forest,66.0,54.0,89.0,5.831764670130788,25.993430930705063,77.50821337284714,234.5216029621426,Ginger
Wayanad,Ginger,forest,68.0,68.0,85.0,5.6187773355780495,29.92635558724505,82.9893208026514,241.15577256735057,Ginger
Wayanad,Ginger,forest,66.0,53.0,89.0,5.986817802878919,30.11782524918808,85.89487771358577,223.4820476349945,Ginger
Wayanad,Ginger,forest,93.0,57.0,104.0,6.052178048802412,27.095373148281368,82.33534104520577,213.23274015257147,Ginger
Wayanad,Ginger,forest,85.0,50.0,113.0,6.398818350312211,25.36671543527913,79.05012069267634,205.846641362916,Ginger
Wayanad,Ginger,forest,95.0,61.0,105.0,5.698531556830179,27.499639097208338,79.60422473482879,159.3563676301709,Ginger
Wayanad,Ginger,forest,77.0,52.0,111.0,6.203428075022121,26.440053680592364,73.75757956257151,159.98471454849448,Ginger
Wayanad,Ginger,forest,90.0,55.0,114.0,6.299151641592408,25.70783533574177,79.53641325562934,166.23271124033363,Ginger
Wayanad,Ginger,forest,82.0,53.0,110.0,5.74067751110378,27.752344972324885,82.63120256241291,235.54960757413303,Ginger
Wayanad,Ginger,forest,87.0,68.0,115.0,6.048126393722353,30.901328601848483,72.52462505192737,232.6670938590181,Ginger
Wayanad,Ginger,forest,81.0,50.0,97.0,5.871977238484445,27.61129022135241,80.21889647445767,249.85188365013389,Ginger
Wayanad,Ginger,forest,92.0,59.0,92.0,5.6295102726055,28.270267350800275,74.641118634028,180.55518531806663,Ginger
Wayanad,Ginger,forest,77.0,63.0,92.0,6.225064403165932,25.01144696577848,87.86987565982443,166.14879303611667,Ginger
Wayanad,Ginger,forest,95.0,51.0,111.0,6.429912972918371,27.100856516375732,71.41453696787295,171.00455292103413,Ginger
Wayanad,Ginger,forest,87.0,63.0,105.0,6.082843393850168,27.6217578058186,83.64118796620544,242.7229264300833,Ginger
Wayanad,Ginger,forest,91.0,70.0,96.0,5.949166062524911,26.235479737132135,70.7991416955647,234.17726201929835,Ginger
Wayanad,Ginger,forest,84.0,61.0,96.0,6.383950443176657,28.771216713474708,88.6553926053954,232.68155338358724,Ginger
Wayanad,Ginger,forest,94.0,54.0,108.0,6.0491550555042615,30.533617743917628,72.63084688553204,249.7207629452882,Ginger
Wayanad,Ginger,forest,79.0,68.0,100.0,6.34898528727507,26.11096688902245,77.94743016933086,168.72422602619218,Ginger
Wayanad,Ginger,forest,67.0,55.0,85.0,5.659194765588609,27.10558203731153,72.10436412582521,202.2931234433844,Ginger
Palakkad,Tapioca,alluvial,29.0,29.0,114.0,5.830329127943678,31.90408786273293,74.37364131433822,133.46127485972096,Tapioca
Palakkad,Tapioca,alluvial,33.0,36.0,96.0,5.341812330737923,32.69923032763025,74.41631610767436,163.9347785834429,Tapioca
Palakkad,Tapioca,alluvial,32.0,25.0,98.0,5.692976901960292,29.298444161228304,77.25933846147124,173.88514876708695,Tapioca
Palakkad,Tapioca,alluvial,43.0,27.0,114.0,5.868519613001617,29.015878880993142,64.1135955116063,137.12748581199017,Tapioca
Palakkad,Tapioca,alluvial,43.0,37.0,110.0,5.994164844752528,30.24314750203223,67.95264904704139,176.26443667054872,Tapioca
Palakkad,Tapioca,alluvial,39.0,23.0,91.0,5.095438346360727,29.4597385315208,66.14784059581721,124.87190654707672,Tapioca
Palakkad,Tapioca,alluvial,47.0,22.0,89.0,5.987551056016913,27.769779815480653,61.45950017517378,125.03372220305116,Tapioca
Palakkad,Tapioca,alluvial,49.0,40.0,107.0,5.083082525744582,30.94336350786966,70.29409348328618,100.57179429517012,Tapioca
Palakkad,Tapioca,alluvial,54.0,23.0,85.0,5.3224658246638175,32.9848911895848,63.39219696416768,143.41262131371414,Tapioca
Palakkad,Tapioca,alluvial,54.0,39.0,96.0,5.00113474591089,29.89968297736745,63.419953351745406,130.169223315509,Tapioca
Palakkad,Tapioca,alluvial,42.0,35.0,112.0,5.697834084106023,29.958857753998316,60.655098250257794,169.3001404175394,Tapioca
Palakkad,Tapioca,alluvial,50.0,27.0,110.0,5.0875475900932345,29.775935096489675,72.4632315977027,194.81632145208147,Tapioca
Palakkad,Tapioca,alluvial,43.0,39.0,112.0,5.8083792822194615,32.086932626824904,69.54506541695076,172.20384375666254,Tapioca
Palakkad,Tapioca,alluvial,54.0,21.0,96.0,5.85921529111284,31.47990423355443,75.46241968152634,181.2407589607104,Tapioca
Palakkad,Tapioca,alluvial,38.0,35.0,87.0,5.055774924154907,29.52767007306044,60.82927066250351,169.51713059170532,Tapioca
Palakkad,Tapioca,alluvial,38.0,25.0,94.0,5.164077449367333,32.705484167159845,73.38078730270227,157.81145473313734,Tapioca
Palakkad,Tapioca,alluvial,43.0,40.0,98.0,5.059375531020632,30.02180557579396,63.72865014624959,121.12688469953574,Tapioca
Palakkad,Tapioca,alluvial,54.0,37.0,99.0,5.034468560222717,31.02684035318256,71.99183167195665,198.3814696910418,Tapioca
Palakkad,Tapioca,alluvial,30.0,34.0,96.0,5.526226135186999,31.079424509487385,75.20069457038423,177.65443495721254,Tapioca
Palakkad,Tapioca,alluvial,42.0,38.0,105.0,5.617446872706545,29.456081203280554,66.57972734355626,112.89925579065824,Tapioca
Palakkad,Tapioca,alluvial,28.0,27.0,91.0,5.0124177480098,30.24736386764149,68.11338837956721,195.40904887618612,Tapioca
Palakkad,Tapioca,alluvial,43.0,34.0,92.0,5.359296029376522,27.201004032725194,75.50449406122524,113.39939777911329,Tapioca
Palakkad,Tapioca,alluvial,55.0,36.0,112.0,5.7697599592914495,32.610705003900925,73.1231972221444,112.63516284252732,Tapioca
Palakkad,Tapioca,alluvial,25.0,29.0,93.0,5.42904104538881,31.62158066863797,73.88968248462055,157.8669207811537,Tapioca
Palakkad,Tapioca,alluvial,48.0,37.0,94.0,5.067155946510001,32.69390362989688,78.03661261977129,104.28675127580604,Tapioca
Palakkad,Tapioca,alluvial,43.0,32.0,109.0,5.272439630297817,31.770020105795385,70.98071810727147,115.01604071063794,Tapioca
Palakkad,Tapioca,alluvial,40.0,22.0,100.0,5.097239097603622,29.89560509281487,79.91423640858766,194.9366253216184,Tapioca
Palakkad,Tapioca,alluvial,45.0,36.0,89.0,5.303123448625689,27.718492420845664,79.81906574504637,190.5472555151169,Tapioca
Palakkad,Tapioca,alluvial,30.0,26.0,99.0,5.6294589885929005,27.151925297268853,63.77610120896651,118.73808395039552,Tapioca
Palakkad,Tapioca,alluvial,25.0,30.0,101.0,5.887153077312431,32.19250638324712,76.89055352662695,156.25164223117102,Tapioca
Palakkad,Tapioca,alluvial,31.0,38.0,98.0,5.1103855126156175,28.95780561725408,60.191919145748,175.3953314014296,Tapioca
Palakkad,Tapioca,alluvial,53.0,31.0,100.0,5.7111900416856285,29.759792447100654,67.96984952990806,147.17772106147115,Tapioca
Palakkad,Tapioca,alluvial,35.0,20.0,106.0,5.410381649814959,32.86788642453574,64.90380168420123,106.5371702392408,Tapioca
Palakkad,Tapioca,alluvial,48.0,29.0,97.0,5.632635259935663,31.17440940024824,73.86918898654365,147.83813328809265,Tapioca
Palakkad,Tapioca,alluvial,54.0,25.0,86.0,5.901950800564739,27.017350921600244,73.3886099838508,132.9466626760827,Tapioca
Palakkad,Tapioca,alluvial,37.0,37.0,104.0,5.504960283074333,31.75128963623132,75.55706111331321,119.37915764911652,Tapioca
Palakkad,Tapioca,alluvial,27.0,36.0,98.0,5.1691149552858775,32.794742317838235,73.17478289077556,186.63587529769816,Tapioca
Palakkad,Tapioca,alluvial,34.0,38.0,104.0,5.717942148347726,28.92957011531882,65.1495548209422,134.8263346477582,Tapioca
Palakkad,Tapioca,alluvial,32.0,22.0,107.0,5.148440208843773,32.094479955516874,68.21045046650507,172.8935838154416,Tapioca
Palakkad,Tapioca,alluvial,41.0,30.0,100.0,5.366308833627651,28.997078837144773,77.89503840811707,164.04342008002635,Tapioca
Palakkad,Tapioca,alluvial,49.0,26.0,96.0,5.481280007547492,32.236222729622746,66.304597694199,110.60371267736414,Tapioca
Palakkad,Tapioca,alluvial,54.0,31.0,115.0,5.86001453009849,31.76185278488919,63.899204371099216,113.46989577380832,Tapioca
Palakkad,Tapioca,alluvial,26.0,40.0,98.0,5.362906309281034,27.29966630072375,66.76698494354868,154.96949500744796,Tapioca
Palakkad,Tapioca,alluvial,40.0,26.0,108.0,5.913774329706365,29.07353724365985,73.56572748847641,147.30062155403326,Tapioca
Palakkad,Tapioca,alluvial,53.0,21.0,112.0,5.14427988411493,29.102112672981235,77.14209928894459,104.9685516483904,Tapioca
Palakkad,Tapioca,alluvial,53.0,24.0,93.0,5.07392404131348,28.24292638931374,72.75023346039156,134.94517820976773,Tapioca
Palakkad,Tapioca,alluvial,33.0,25.0,87.0,5.072264587965373,29.38435521405498,79.30173064268672,150.95330195887618,Tapioca
Palakkad,Tapioca,alluvial,51.0,23.0,99.0,5.691586930399562,27.55491126267233,65.96437414158589,125.04586855204904,Tapioca
Palakkad,Tapioca,alluvial,55.0,31.0,114.0,5.603848189552382,30.81010406435287,63.71834208704042,195.3630966384665,Tapioca
Palakkad,Tapioca,alluvial,25.0,25.0,104.0,5.880538006766962,27.857564201142555,74.62175201690036,192.57290974129447,Tapioca
Palakkad,Tapioca,alluvial,43.0,26.0,99.0,5.377289176230406,32.36633420278899,67.16440965934358,130.64162237539182,Tapioca
Palakkad,Tapioca,alluvial,38.0,30.0,109.0,5.3938757155625,28.827971404107696,65.2934477821391,154.93998947566945,Tapioca
Palakkad,Tapioca,alluvial,26.0,22.0,104.0,5.398657880693077,29.056390129725056,70.78783148083548,108.98102818433443,Tapioca
Palakkad,Tapioca,alluvial,28.0,27.0,111.0,5.363820113576977,31.76373553250261,75.39863859484322,132.7767118613788,Tapioca
Palakkad,Tapioca,alluvial,30.0,33.0,86.0,5.282435020078384,28.220349810771168,77.212275737991,142.77588940532044,Tapioca
Palakkad,Tapioca,alluvial,37.0,28.0,86.0,5.082018228492146,27.31521674819093,70.23396474742381,158.66331580717906,Tapioca
Palakkad,Tapioca,alluvial,42.0,28.0,98.0,5.52061517315874,32.201793121986576,76.42936386628406,136.89250617931543,Tapioca
Palakkad,Tapioca,alluvial,28.0,29.0,103.0,5.1354946910092725,32.07607376021879,61.99370334997071,150.9587189765976,Tapioca
Palakkad,Tapioca,alluvial,36.0,31.0,88.0,5.646696083801149,31.01945351863225,70.89694334104676,167.6289434946322,Tapioca
Palakkad,Tapioca,alluvial,45.0,33.0,112.0,5.735040139861733,29.368196432751212,79.04134930619895,159.70461730531912,Tapioca
Palakkad,Tapioca,alluvial,33.0,29.0,108.0,5.565607296725752,28.374677849145964,60.86193514752148,123.89276479887803,Tapioca
Palakkad,Tapioca,alluvial,26.0,28.0,94.0,5.68084692135661,32.41193501306556,71.25451595718835,131.4006620550849,Tapioca
Palakkad,Tapioca,alluvial,37.0,32.0,106.0,5.425952906048162,30.310977367241804,67.3498376449664,108.1626285126613,Tapioca
Palakkad,Tapioca,alluvial,25.0,35.0,94.0,5.595494443974702,32.72907516348081,71.5853386960731,167.1625949499637,Tapioca
Palakkad,Tapioca,alluvial,32.0,31.0,92.0,5.995499132814746,32.328683544718416,64.90603473463409,167.05139568879366,Tapioca
Palakkad,Tapioca,alluvial,28.0,33.0,112.0,5.288464084029267,30.922481598361657,70.95384392081989,158.2124629350067,Tapioca
Palakkad,Tapioca,alluvial,41.0,29.0,103.0,5.8331526120337385,29.512157344632797,78.3027707441836,129.9429651814075,Tapioca
Palakkad,Tapioca,alluvial,27.0,35.0,100.0,5.268864243317781,28.47136088343176,72.52229262941232,174.1301117533393,Tapioca
Palakkad,Tapioca,alluvial,38.0,34.0,110.0,5.938040549402017,30.131172598032222,65.07897784518943,107.51064960093676,Tapioca
Palakkad,Tapioca,alluvial,30.0,36.0,102.0,5.065991744565493,32.66521247219749,79.24265550284282,129.53878122064714,Tapioca
Palakkad,Tapioca,alluvial,42.0,29.0,105.0,5.981792423824155,27.216808203074173,78.12812272027807,195.567016017098,Tapioca
Palakkad,Tapioca,alluvial,54.0,30.0,95.0,5.3942243450410245,31.58501140954374,70.35336777610935,199.6976833758252,Tapioca
Palakkad,Tapioca,alluvial,27.0,20.0,107.0,5.631255052671469,28.86517617170588,60.045552139362506,108.90648134560716,Tapioca
Palakkad,Tapioca,alluvial,28.0,30.0,88.0,5.307223142202706,32.19422711643618,61.97840730576881,170.95370593052598,Tapioca
Palakkad,Tapioca,alluvial,47.0,21.0,114.0,5.648073479805883,31.068275479973945,77.40610436508561,114.4500707559381,Tapioca
Palakkad,Tapioca,alluvial,39.0,36.0,111.0,5.058737631891774,32.61686667401554,63.00573941207023,179.8265316924319,Tapioca
Palakkad,Tapioca,alluvial,38.0,33.0,115.0,5.322709497657075,27.64258463050632,69.78124445115489,191.9471149804041,Tapioca
Palakkad,Tapioca,alluvial,44.0,28.0,92.0,5.741930445886885,27.59043295748804,70.2629145648168,148.62945069600278,Tapioca
Palakkad,Tapioca,alluvial,45.0,37.0,86.0,5.599110509603194,28.19761937617044,73.71519509034107,131.00698455408943,Tapioca
Palakkad,Tapioca,alluvial,47.0,31.0,102.0,5.554071620897719,31.282000092253035,68.95819315873159,156.312758601086,Tapioca
Palakkad,Tapioca,alluvial,26.0,22.0,92.0,5.601206548953908,28.11201292986225,73.93453664187219,152.70147995483785,Tapioca
Palakkad,Tapioca,alluvial,53.0,32.0,89.0,5.03843600885626,32.689366819408484,71.90351346010223,110.84956439743584,Tapioca
Palakkad,Tapioca,alluvial,50.0,36.0,107.0,5.002498332490976,31.71206397730712,73.48842055157982,168.416322267226,Tapioca
Palakkad,Tapioca,alluvial,33.0,29.0,107.0,5.176319428480817,29.307682115434822,61.424691779305846,149.1618560680565,Tapioca
Palakkad,Tapioca,alluvial,40.0,23.0,98.0,5.418818780356267,29.345967374452314,67.01704085510265,129.27345831042297,Tapioca
Palakkad,Tapioca,alluvial,27.0,37.0,101.0,5.807108080556074,29.505409563658517,67.39639386479674,173.05137758144633,Tapioca
Palakkad,Tapioca,alluvial,54.0,23.0,86.0,5.1760455584101965,32.48799258386454,72.3881066114086,196.15177447317504,Tapioca
Palakkad,Tapioca,alluvial,40.0,40.0,95.0,5.905984031194542,30.895425874445195,70.34077406844553,114.14869951642956,Tapioca
Palakkad,Tapioca,alluvial,53.0,27.0,87.0,5.90976168679543,32.96659264122749,68.35204457909718,140.74593147607666,Tapioca
Palakkad,Tapioca,alluvial,29.0,26.0,96.0,5.747546437960131,29.35156536007677,74.9034472183122,160.94216809350013,Tapioca
Palakkad,Tapioca,alluvial,38.0,28.0,111.0,5.052037754677454,28.524434764926163,64.21881259479878,105.841243656311,Tapioca
Palakkad,Tapioca,alluvial,31.0,32.0,95.0,5.874267752592763,29.768543426358278,78.77981246855616,145.7420192709749,Tapioca
Palakkad,Tapioca,alluvial,26.0,24.0,98.0,5.801620487135703,32.49938463991609,63.08631615873309,187.3407385186569,Tapioca
Palakkad,Tapioca,alluvial,35.0,36.0,112.0,5.786706631226873,27.6622448057768,64.36782179177179,187.87808980609344,Tapioca
Palakkad,Tapioca,alluvial,52.0,28.0,93.0,5.247094046189544,31.37573336738239,63.70207747268076,107.49565387506426,Tapioca
Palakkad,Tapioca,alluvial,48.0,33.0,99.0,5.134050964938026,29.184690175680863,74.8437795595502,145.1122275360299,Tapioca
Palakkad,Tapioca,alluvial,30.0,26.0,85.0,5.680222545715447,28.486002056769248,75.20071455534405,130.18199770343415,Tapioca
Palakkad,Tapioca,alluvial,44.0,30.0,89.0,5.435852329879508,28.615446115986856,74.20814219301407,122.6970979447802,Tapioca
Palakkad,Tapioca,alluvial,35.0,35.0,113.0,5.408832848711004,27.265348443342862,65.01185606105831,100.90201237628897,Tapioca
Palakkad,Tapioca,alluvial,37.0,23.0,99.0,5.992199049600933,32.05410411146054,78.99934363372356,134.74261988131775,Tapioca
Palakkad,Tapioca,alluvial,34.0,29.0,96.0,5.905189347785747,32.20260136679571,72.8506686418188,180.238764334408,Tapioca
Palakkad,Tapioca,alluvial,55.0,38.0,94.0,5.073102348027737,30.33147851907367,71.52745392932036,116.75728655224243,Tapioca
Palakkad,Tapioca,alluvial,47.0,34.0,94.0,5.552961285349872,31.167994218252844,72.72332998023066,182.93081802637687,Tapioca
Palakkad,Tapioca,alluvial,25.0,23.0,107.0,5.027876918459983,32.46177544704598,60.23775543972035,110.41202149894104,Tapioca
Palakkad,Tapioca,alluvial,27.0,39.0,88.0,5.009271211220276,32.839229799899954,68.75248011927998,190.3544913835319,Tapioca
Palakkad,Tapioca,alluvial,55.0,37.0,104.0,5.069338889425185,29.73396878343308,73.53960713114111,146.40324386857506,Tapioca
Palakkad,Tapioca,alluvial,52.0,26.0,85.0,5.471538425947895,31.780436839145157,74.8481288185138,114.88131048674136,Tapioca
Palakkad,Tapioca,alluvial,54.0,31.0,85.0,5.890526769342436,30.99472617079216,65.09970270883815,138.29663214643205,Tapioca
Palakkad,Tapioca,alluvial,43.0,22.0,111.0,5.183173415625316,30.7626864768594,73.38689710181916,198.23351226727988,Tapioca
Palakkad,Tapioca,alluvial,42.0,30.0,102.0,5.270880866850214,27.250454643457967,79.6190044396977,165.70986755940913,Tapioca
Palakkad,Tapioca,alluvial,39.0,21.0,92.0,5.832774599206799,31.66675127317314,63.96723814537977,121.85386546795378,Tapioca
Palakkad,Tapioca,alluvial,37.0,20.0,106.0,5.18645503193671,31.029166393722583,65.40744204758961,108.19081816914957,Tapioca
Palakkad,Tapioca,alluvial,43.0,34.0,115.0,5.918326060426535,30.02376227390411,65.3891647733419,149.32218083512842,Tapioca
Palakkad,Tapioca,alluvial,46.0,37.0,94.0,5.2869919336125575,31.963115715570623,64.01132099029753,150.91553437308835,Tapioca
Palakkad,Tapioca,alluvial,35.0,26.0,100.0,5.752083810087962,32.688433782983935,77.28045877974493,196.85239675052676,Tapioca
Palakkad,Tapioca,alluvial,39.0,28.0,96.0,5.113964987531657,32.25193301589756,71.19679319504857,102.89879169751296,Tapioca
Palakkad,Tapioca,alluvial,55.0,20.0,87.0,5.8247472222050565,28.79078888524593,76.12489361094023,199.5855562827096,Tapioca
Palakkad,Tapioca,alluvial,55.0,33.0,104.0,5.984895894931237,30.97323014226941,71.94907069716736,150.4707689010081,Tapioca
Palakkad,Tapioca,alluvial,39.0,40.0,112.0,5.191031755164305,27.96377600997464,70.67414695543142,188.28429131471904,Tapioca
Palakkad,Tapioca,alluvial,32.0,40.0,92.0,5.154466404667558,28.91892033356684,63.40354739293575,136.03223261067157,Tapioca
Palakkad,Tapioca,alluvial,42.0,24.0,106.0,5.992974656366004,28.045454552892654,76.067691707476,141.2491802142701,Tapioca
Palakkad,Tapioca,alluvial,35.0,33.0,91.0,5.155844701911206,31.00973515998487,67.84331553842803,169.62137119280214,Tapioca
Palakkad,Tapioca,alluvial,34.0,26.0,96.0,5.930422553550041,30.44825836292314,79.56905358686672,108.64813161468766,Tapioca
Palakkad,Tapioca,alluvial,44.0,23.0,102.0,5.166309448469429,29.195066605292944,70.89985054260119,174.7696696240479,Tapioca
Palakkad,Tapioca,alluvial,36.0,30.0,89.0,5.907557731525066,27.308028228152427,76.19098757833356,109.64189044758557,Tapioca
Palakkad,Tapioca,alluvial,36.0,38.0,111.0,5.418098340369393,28.490173755642832,73.4485556965,113.54462158301445,Tapioca
Palakkad,Tapioca,alluvial,38.0,40.0,106.0,5.557632762589947,28.124267331914453,60.59330896075247,132.6719599442505,Tapioca
Palakkad,Tapioca,alluvial,46.0,37.0,100.0,5.819282851461359,27.939601157279576,60.13832531106056,172.51441185082666,Tapioca
Palakkad,Tapioca,alluvial,36.0,24.0,95.0,5.445950801270422,31.603180391703027,68.72794463797106,130.66575658266345,Tapioca
Palakkad,Tapioca,alluvial,46.0,20.0,101.0,5.861855632176236,32.20182336468267,62.28651101358956,119.14204995545452,Tapioca
Palakkad,Tapioca,alluvial,39.0,24.0,114.0,5.194676810774399,31.94762376840972,78.17827171104298,177.87070613230227,Tapioca
Palakkad,Tapioca,alluvial,47.0,40.0,112.0,5.4944569352793,32.830932480695395,70.0668279442922,139.6111178760359,Tapioca
Palakkad,Tapioca,alluvial,31.0,28.0,94.0,5.995658662514747,30.819092867143585,69.20831033435049,171.48710250705346,Tapioca
Palakkad,Tapioca,alluvial,34.0,37.0,88.0,5.032254858307314,32.47645443146492,62.20467578956868,140.52996024161214,Tapioca
Palakkad,Tapioca,alluvial,54.0,23.0,97.0,5.854988061309467,27.250812842641167,62.84294257798411,188.55017776595363,Tapioca
